"TIME","GEO","GEO_LABEL","UNIT","SEX","AGE","Value","Flag and Footnotes"
"2003","FRD2","Haute-Normandie","Percentage","Total","From 18 to 24 years","12.0","b"
"2003","FRD2","Haute-Normandie","Percentage","Males","From 18 to 24 years","16.4","bu"
"2003","FRD2","Haute-Normandie","Percentage","Females","From 18 to 24 years",":","bu"
"2003","FRE","Hauts-de-France","Percentage","Total","From 18 to 24 years","14.3","b"
"2003","FRE","Hauts-de-France","Percentage","Males","From 18 to 24 years","14.7","b"
"2003","FRE","Hauts-de-France","Percentage","Females","From 18 to 24 years","13.8","b"
"2003","FRE1","Nord-Pas-de-Calais","Percentage","Total","From 18 to 24 years","13.5","b"
"2003","FRE1","Nord-Pas-de-Calais","Percentage","Males","From 18 to 24 years","13.3","b"
"2003","FRE1","Nord-Pas-de-Calais","Percentage","Females","From 18 to 24 years","13.7","b"
"2003","FRE2","Picardie","Percentage","Total","From 18 to 24 years","16.1","b"
"2003","FRE2","Picardie","Percentage","Males","From 18 to 24 years","18.3","bu"
"2003","FRE2","Picardie","Percentage","Females","From 18 to 24 years","14.0","bu"
"2003","FRF","Grand Est","Percentage","Total","From 18 to 24 years","13.0","b"
"2003","FRF","Grand Est","Percentage","Males","From 18 to 24 years","14.8","b"
"2003","FRF","Grand Est","Percentage","Females","From 18 to 24 years","11.5","b"
"2003","FRF1","Alsace","Percentage","Total","From 18 to 24 years","11.1","b"
"2003","FRF1","Alsace","Percentage","Males","From 18 to 24 years","12.3","bu"
"2003","FRF1","Alsace","Percentage","Females","From 18 to 24 years","10.1","bu"
"2003","FRF2","Champagne-Ardenne","Percentage","Total","From 18 to 24 years","15.8","b"
"2003","FRF2","Champagne-Ardenne","Percentage","Males","From 18 to 24 years","16.5","bu"
"2003","FRF2","Champagne-Ardenne","Percentage","Females","From 18 to 24 years","15.1","bu"
"2003","FRF3","Lorraine","Percentage","Total","From 18 to 24 years","12.8","b"
"2003","FRF3","Lorraine","Percentage","Males","From 18 to 24 years","15.5","b"
"2003","FRF3","Lorraine","Percentage","Females","From 18 to 24 years","10.4","bu"
"2003","FRG","Pays-de-la-Loire","Percentage","Total","From 18 to 24 years","10.2","b"
"2003","FRG","Pays-de-la-Loire","Percentage","Males","From 18 to 24 years","9.5","bu"
"2003","FRG","Pays-de-la-Loire","Percentage","Females","From 18 to 24 years","10.9","bu"
"2003","FRG0","Pays-de-la-Loire","Percentage","Total","From 18 to 24 years","10.2","b"
"2003","FRG0","Pays-de-la-Loire","Percentage","Males","From 18 to 24 years","9.5","bu"
"2003","FRG0","Pays-de-la-Loire","Percentage","Females","From 18 to 24 years","10.9","bu"
"2003","FRH","Bretagne","Percentage","Total","From 18 to 24 years","6.9","b"
"2003","FRH","Bretagne","Percentage","Males","From 18 to 24 years","11.1","bu"
"2003","FRH","Bretagne","Percentage","Females","From 18 to 24 years",":","bu"
"2003","FRH0","Bretagne","Percentage","Total","From 18 to 24 years","6.9","b"
"2003","FRH0","Bretagne","Percentage","Males","From 18 to 24 years","11.1","bu"
"2003","FRH0","Bretagne","Percentage","Females","From 18 to 24 years",":","bu"
"2003","FRI","Nouvelle-Aquitaine","Percentage","Total","From 18 to 24 years","10.8","b"
"2003","FRI","Nouvelle-Aquitaine","Percentage","Males","From 18 to 24 years","11.2","b"
"2003","FRI","Nouvelle-Aquitaine","Percentage","Females","From 18 to 24 years","10.4","b"
"2003","FRI1","Aquitaine","Percentage","Total","From 18 to 24 years","10.9","b"
"2003","FRI1","Aquitaine","Percentage","Males","From 18 to 24 years","9.7","bu"
"2003","FRI1","Aquitaine","Percentage","Females","From 18 to 24 years","12.1","b"
"2003","FRI2","Limousin","Percentage","Total","From 18 to 24 years","12.6","bu"
"2003","FRI2","Limousin","Percentage","Males","From 18 to 24 years",":","bu"
"2003","FRI2","Limousin","Percentage","Females","From 18 to 24 years",":","bu"
"2003","FRI3","Poitou-Charentes","Percentage","Total","From 18 to 24 years","9.7","bu"
"2003","FRI3","Poitou-Charentes","Percentage","Males","From 18 to 24 years","11.6","bu"
"2003","FRI3","Poitou-Charentes","Percentage","Females","From 18 to 24 years",":","bu"
"2003","FRJ","Occitanie","Percentage","Total","From 18 to 24 years","14.8","b"
"2003","FRJ","Occitanie","Percentage","Males","From 18 to 24 years","15.2","b"
"2003","FRJ","Occitanie","Percentage","Females","From 18 to 24 years","14.3","b"
"2003","FRJ1","Languedoc-Roussillon","Percentage","Total","From 18 to 24 years","15.4","b"
"2003","FRJ1","Languedoc-Roussillon","Percentage","Males","From 18 to 24 years","18.0","b"
"2003","FRJ1","Languedoc-Roussillon","Percentage","Females","From 18 to 24 years","13.0","bu"
"2003","FRJ2","Midi-Pyrénées","Percentage","Total","From 18 to 24 years","14.2","b"
"2003","FRJ2","Midi-Pyrénées","Percentage","Males","From 18 to 24 years","12.8","bu"
"2003","FRJ2","Midi-Pyrénées","Percentage","Females","From 18 to 24 years","15.5","b"
"2003","FRK","Auvergne - Rhône-Alpes","Percentage","Total","From 18 to 24 years","12.9","b"
"2003","FRK","Auvergne - Rhône-Alpes","Percentage","Males","From 18 to 24 years","14.4","b"
"2003","FRK","Auvergne - Rhône-Alpes","Percentage","Females","From 18 to 24 years","11.4","b"
"2003","FRK1","Auvergne","Percentage","Total","From 18 to 24 years","8.9","bu"
"2003","FRK1","Auvergne","Percentage","Males","From 18 to 24 years",":","bu"
"2003","FRK1","Auvergne","Percentage","Females","From 18 to 24 years",":","bu"
"2003","FRK2","Rhône-Alpes","Percentage","Total","From 18 to 24 years","13.7","b"
"2003","FRK2","Rhône-Alpes","Percentage","Males","From 18 to 24 years","15.4","b"
"2003","FRK2","Rhône-Alpes","Percentage","Females","From 18 to 24 years","12.1","b"
"2003","FRL","Provence-Alpes-Côte d'Azur","Percentage","Total","From 18 to 24 years","16.9","b"
"2003","FRL","Provence-Alpes-Côte d'Azur","Percentage","Males","From 18 to 24 years","19.2","b"
"2003","FRL","Provence-Alpes-Côte d'Azur","Percentage","Females","From 18 to 24 years","14.7","b"
"2003","FRL0","Provence-Alpes-Côte d'Azur","Percentage","Total","From 18 to 24 years","16.9","b"
"2003","FRL0","Provence-Alpes-Côte d'Azur","Percentage","Males","From 18 to 24 years","19.2","b"
"2003","FRL0","Provence-Alpes-Côte d'Azur","Percentage","Females","From 18 to 24 years","14.7","b"
"2003","FRM","Corse","Percentage","Total","From 18 to 24 years",":","bu"
"2003","FRM","Corse","Percentage","Males","From 18 to 24 years",":","bu"
"2003","FRM","Corse","Percentage","Females","From 18 to 24 years",":","bu"
"2003","FRM0","Corse","Percentage","Total","From 18 to 24 years",":","bu"
"2003","FRM0","Corse","Percentage","Males","From 18 to 24 years",":","bu"
"2003","FRM0","Corse","Percentage","Females","From 18 to 24 years",":","bu"
"2003","FRY","RUP FR - Régions ultrapériphériques françaises","Percentage","Total","From 18 to 24 years",":",""
"2003","FRY","RUP FR - Régions ultrapériphériques françaises","Percentage","Males","From 18 to 24 years",":",""
"2003","FRY","RUP FR - Régions ultrapériphériques françaises","Percentage","Females","From 18 to 24 years",":",""
"2003","FRY1","Guadeloupe","Percentage","Total","From 18 to 24 years",":",""
"2003","FRY1","Guadeloupe","Percentage","Males","From 18 to 24 years",":",""
"2003","FRY1","Guadeloupe","Percentage","Females","From 18 to 24 years",":",""
"2003","FRY2","Martinique","Percentage","Total","From 18 to 24 years",":",""
"2003","FRY2","Martinique","Percentage","Males","From 18 to 24 years",":",""
"2003","FRY2","Martinique","Percentage","Females","From 18 to 24 years",":",""
"2003","FRY3","Guyane","Percentage","Total","From 18 to 24 years",":",""
"2003","FRY3","Guyane","Percentage","Males","From 18 to 24 years",":",""
"2003","FRY3","Guyane","Percentage","Females","From 18 to 24 years",":",""
"2003","FRY4","La Réunion","Percentage","Total","From 18 to 24 years",":",""
"2003","FRY4","La Réunion","Percentage","Males","From 18 to 24 years",":",""
"2003","FRY4","La Réunion","Percentage","Females","From 18 to 24 years",":",""
"2003","HR","Croatia","Percentage","Total","From 18 to 24 years","7.9",""
"2003","HR","Croatia","Percentage","Males","From 18 to 24 years","9.2","u"
"2003","HR","Croatia","Percentage","Females","From 18 to 24 years","6.4","u"
"2003","HR0","Hrvatska","Percentage","Total","From 18 to 24 years","7.9",""
"2003","HR0","Hrvatska","Percentage","Males","From 18 to 24 years","9.2","u"
"2003","HR0","Hrvatska","Percentage","Females","From 18 to 24 years","6.4","u"
"2003","HR03","Jadranska Hrvatska","Percentage","Total","From 18 to 24 years",":",""
"2003","HR03","Jadranska Hrvatska","Percentage","Males","From 18 to 24 years",":",""
"2003","HR03","Jadranska Hrvatska","Percentage","Females","From 18 to 24 years",":",""
"2003","HR04","Kontinentalna Hrvatska (NUTS 2016)","Percentage","Total","From 18 to 24 years",":",""
"2003","HR04","Kontinentalna Hrvatska (NUTS 2016)","Percentage","Males","From 18 to 24 years",":",""
"2003","HR04","Kontinentalna Hrvatska (NUTS 2016)","Percentage","Females","From 18 to 24 years",":",""
"2003","IT","Italy","Percentage","Total","From 18 to 24 years","23.0",""
"2003","IT","Italy","Percentage","Males","From 18 to 24 years","26.5",""
"2003","IT","Italy","Percentage","Females","From 18 to 24 years","19.6",""
"2003","ITC","Nord-Ovest","Percentage","Total","From 18 to 24 years","22.4",""
"2003","ITC","Nord-Ovest","Percentage","Males","From 18 to 24 years","26.7",""
"2003","ITC","Nord-Ovest","Percentage","Females","From 18 to 24 years","18.0",""
"2003","ITC1","Piemonte","Percentage","Total","From 18 to 24 years","22.9",""
"2003","ITC1","Piemonte","Percentage","Males","From 18 to 24 years","27.5",""
"2003","ITC1","Piemonte","Percentage","Females","From 18 to 24 years","18.3",""
"2003","ITC2","Valle d'Aosta/Vallée d'Aoste","Percentage","Total","From 18 to 24 years","23.8","u"
"2003","ITC2","Valle d'Aosta/Vallée d'Aoste","Percentage","Males","From 18 to 24 years",":","u"
"2003","ITC2","Valle d'Aosta/Vallée d'Aoste","Percentage","Females","From 18 to 24 years",":","u"
"2003","ITC3","Liguria","Percentage","Total","From 18 to 24 years","22.8",""
"2003","ITC3","Liguria","Percentage","Males","From 18 to 24 years","27.7",""
"2003","ITC3","Liguria","Percentage","Females","From 18 to 24 years","18.0",""
"2003","ITC4","Lombardia","Percentage","Total","From 18 to 24 years","22.0",""
"2003","ITC4","Lombardia","Percentage","Males","From 18 to 24 years","26.2",""
"2003","ITC4","Lombardia","Percentage","Females","From 18 to 24 years","17.9",""
"2003","ITH","Nord-Est","Percentage","Total","From 18 to 24 years","19.7",""
"2003","ITH","Nord-Est","Percentage","Males","From 18 to 24 years","23.7",""
"2003","ITH","Nord-Est","Percentage","Females","From 18 to 24 years","15.7",""
"2003","ITH1","Provincia Autonoma di Bolzano/Bozen","Percentage","Total","From 18 to 24 years","32.5",""
"2003","ITH1","Provincia Autonoma di Bolzano/Bozen","Percentage","Males","From 18 to 24 years","41.0",""
"2003","ITH1","Provincia Autonoma di Bolzano/Bozen","Percentage","Females","From 18 to 24 years","23.5",""
"2003","ITH2","Provincia Autonoma di Trento","Percentage","Total","From 18 to 24 years","12.1",""
"2003","ITH2","Provincia Autonoma di Trento","Percentage","Males","From 18 to 24 years","18.9",""
"2003","ITH2","Provincia Autonoma di Trento","Percentage","Females","From 18 to 24 years",":","u"
"2003","ITH3","Veneto","Percentage","Total","From 18 to 24 years","18.1",""
"2003","ITH3","Veneto","Percentage","Males","From 18 to 24 years","21.4",""
"2003","ITH3","Veneto","Percentage","Females","From 18 to 24 years","14.8",""
"2003","ITH4","Friuli-Venezia Giulia","Percentage","Total","From 18 to 24 years","17.2",""
"2003","ITH4","Friuli-Venezia Giulia","Percentage","Males","From 18 to 24 years","22.1",""
"2003","ITH4","Friuli-Venezia Giulia","Percentage","Females","From 18 to 24 years","12.2",""
"2003","ITH5","Emilia-Romagna","Percentage","Total","From 18 to 24 years",":",""
"2003","ITH5","Emilia-Romagna","Percentage","Males","From 18 to 24 years",":",""
"2003","ITH5","Emilia-Romagna","Percentage","Females","From 18 to 24 years",":",""
"2003","ITI","Centro (IT)","Percentage","Total","From 18 to 24 years","18.5",""
"2003","ITI","Centro (IT)","Percentage","Males","From 18 to 24 years","21.3",""
"2003","ITI","Centro (IT)","Percentage","Females","From 18 to 24 years","15.7",""
"2003","ITI1","Toscana","Percentage","Total","From 18 to 24 years","20.4",""
"2003","ITI1","Toscana","Percentage","Males","From 18 to 24 years","25.3",""
"2003","ITI1","Toscana","Percentage","Females","From 18 to 24 years","15.3",""
"2003","ITI2","Umbria","Percentage","Total","From 18 to 24 years","14.5",""
"2003","ITI2","Umbria","Percentage","Males","From 18 to 24 years","16.3",""
"2003","ITI2","Umbria","Percentage","Females","From 18 to 24 years","12.7",""
"2003","ITI3","Marche","Percentage","Total","From 18 to 24 years",":",""
"2003","ITI3","Marche","Percentage","Males","From 18 to 24 years",":",""
"2003","ITI3","Marche","Percentage","Females","From 18 to 24 years",":",""
"2003","ITI4","Lazio","Percentage","Total","From 18 to 24 years","18.3",""
"2003","ITI4","Lazio","Percentage","Males","From 18 to 24 years","19.8",""
"2003","ITI4","Lazio","Percentage","Females","From 18 to 24 years","16.8",""
"2003","ITF","Sud","Percentage","Total","From 18 to 24 years","25.3",""
"2003","ITF","Sud","Percentage","Males","From 18 to 24 years","27.7",""
"2003","ITF","Sud","Percentage","Females","From 18 to 24 years","23.0",""
"2003","ITF1","Abruzzo","Percentage","Total","From 18 to 24 years","10.2",""
"2003","ITF1","Abruzzo","Percentage","Males","From 18 to 24 years","10.9",""
"2003","ITF1","Abruzzo","Percentage","Females","From 18 to 24 years","9.5",""
"2003","ITF2","Molise","Percentage","Total","From 18 to 24 years","19.0",""
"2003","ITF2","Molise","Percentage","Males","From 18 to 24 years","23.2",""
"2003","ITF2","Molise","Percentage","Females","From 18 to 24 years","14.8","u"
"2003","ITF3","Campania","Percentage","Total","From 18 to 24 years","28.5",""
"2003","ITF3","Campania","Percentage","Males","From 18 to 24 years","29.9",""
"2003","ITF3","Campania","Percentage","Females","From 18 to 24 years","27.1",""
"2003","ITF4","Puglia","Percentage","Total","From 18 to 24 years","27.5",""
"2003","ITF4","Puglia","Percentage","Males","From 18 to 24 years","31.3",""
"2003","ITF4","Puglia","Percentage","Females","From 18 to 24 years","23.7",""
"2003","ITF5","Basilicata","Percentage","Total","From 18 to 24 years","21.6",""
"2003","ITF5","Basilicata","Percentage","Males","From 18 to 24 years","24.7",""
"2003","ITF5","Basilicata","Percentage","Females","From 18 to 24 years","18.4",""
"2003","ITF6","Calabria","Percentage","Total","From 18 to 24 years","21.8",""
"2003","ITF6","Calabria","Percentage","Males","From 18 to 24 years","24.5",""
"2003","ITF6","Calabria","Percentage","Females","From 18 to 24 years","19.2",""
"2003","ITG","Isole","Percentage","Total","From 18 to 24 years","29.2",""
"2003","ITG","Isole","Percentage","Males","From 18 to 24 years","33.9",""
"2003","ITG","Isole","Percentage","Females","From 18 to 24 years","24.4",""
"2003","ITG1","Sicilia","Percentage","Total","From 18 to 24 years","29.3",""
"2003","ITG1","Sicilia","Percentage","Males","From 18 to 24 years","33.4",""
"2003","ITG1","Sicilia","Percentage","Females","From 18 to 24 years","25.2",""
"2003","ITG2","Sardegna","Percentage","Total","From 18 to 24 years","28.7",""
"2003","ITG2","Sardegna","Percentage","Males","From 18 to 24 years","35.3",""
"2003","ITG2","Sardegna","Percentage","Females","From 18 to 24 years","21.9",""
"2003","CY","Cyprus","Percentage","Total","From 18 to 24 years","17.3","b"
"2003","CY","Cyprus","Percentage","Males","From 18 to 24 years","24.1","b"
"2003","CY","Cyprus","Percentage","Females","From 18 to 24 years","11.8","b"
"2003","CY0","Kypros","Percentage","Total","From 18 to 24 years","17.3","b"
"2003","CY0","Kypros","Percentage","Males","From 18 to 24 years","24.1","b"
"2003","CY0","Kypros","Percentage","Females","From 18 to 24 years","11.8","b"
"2003","CY00","Kypros","Percentage","Total","From 18 to 24 years","17.3","b"
"2003","CY00","Kypros","Percentage","Males","From 18 to 24 years","24.1","b"
"2003","CY00","Kypros","Percentage","Females","From 18 to 24 years","11.8","b"
"2003","LV","Latvia","Percentage","Total","From 18 to 24 years","18.8","b"
"2003","LV","Latvia","Percentage","Males","From 18 to 24 years","21.8","b"
"2003","LV","Latvia","Percentage","Females","From 18 to 24 years","15.9","b"
"2003","LV0","Latvija","Percentage","Total","From 18 to 24 years","18.8","b"
"2003","LV0","Latvija","Percentage","Males","From 18 to 24 years","21.8","b"
"2003","LV0","Latvija","Percentage","Females","From 18 to 24 years","15.9","b"
"2003","LV00","Latvija","Percentage","Total","From 18 to 24 years","18.8","b"
"2003","LV00","Latvija","Percentage","Males","From 18 to 24 years","21.8","b"
"2003","LV00","Latvija","Percentage","Females","From 18 to 24 years","15.9","b"
"2003","LT","Lithuania","Percentage","Total","From 18 to 24 years","11.4",""
"2003","LT","Lithuania","Percentage","Males","From 18 to 24 years","13.6",""
"2003","LT","Lithuania","Percentage","Females","From 18 to 24 years","9.1","u"
"2003","LT0","Lietuva","Percentage","Total","From 18 to 24 years","11.4",""
"2003","LT0","Lietuva","Percentage","Males","From 18 to 24 years","13.6",""
"2003","LT0","Lietuva","Percentage","Females","From 18 to 24 years","9.1","u"
"2003","LT01","Sostines regionas","Percentage","Total","From 18 to 24 years",":",""
"2003","LT01","Sostines regionas","Percentage","Males","From 18 to 24 years",":",""
"2003","LT01","Sostines regionas","Percentage","Females","From 18 to 24 years",":",""
"2003","LT02","Vidurio ir vakaru Lietuvos regionas","Percentage","Total","From 18 to 24 years",":",""
"2003","LT02","Vidurio ir vakaru Lietuvos regionas","Percentage","Males","From 18 to 24 years",":",""
"2003","LT02","Vidurio ir vakaru Lietuvos regionas","Percentage","Females","From 18 to 24 years",":",""
"2003","LT00","Lietuva (NUTS 2013)","Percentage","Total","From 18 to 24 years","11.4",""
"2003","LT00","Lietuva (NUTS 2013)","Percentage","Males","From 18 to 24 years","13.6",""
"2003","LT00","Lietuva (NUTS 2013)","Percentage","Females","From 18 to 24 years","9.1","u"
"2003","LU","Luxembourg","Percentage","Total","From 18 to 24 years","12.3","b"
"2003","LU","Luxembourg","Percentage","Males","From 18 to 24 years","14.3","b"
"2003","LU","Luxembourg","Percentage","Females","From 18 to 24 years","10.2","b"
"2003","LU0","Luxembourg","Percentage","Total","From 18 to 24 years","12.3","b"
"2003","LU0","Luxembourg","Percentage","Males","From 18 to 24 years","14.3","b"
"2003","LU0","Luxembourg","Percentage","Females","From 18 to 24 years","10.2","b"
"2003","LU00","Luxembourg","Percentage","Total","From 18 to 24 years","12.3","b"
"2003","LU00","Luxembourg","Percentage","Males","From 18 to 24 years","14.3","b"
"2003","LU00","Luxembourg","Percentage","Females","From 18 to 24 years","10.2","b"
"2003","HU","Hungary","Percentage","Total","From 18 to 24 years","12.0","b"
"2003","HU","Hungary","Percentage","Males","From 18 to 24 years","12.7","b"
"2003","HU","Hungary","Percentage","Females","From 18 to 24 years","11.3","b"
"2003","HU1","Közép-Magyarország","Percentage","Total","From 18 to 24 years","8.4","b"
"2003","HU1","Közép-Magyarország","Percentage","Males","From 18 to 24 years","8.7","b"
"2003","HU1","Közép-Magyarország","Percentage","Females","From 18 to 24 years","8.1","b"
"2003","HU11","Budapest","Percentage","Total","From 18 to 24 years",":",""
"2003","HU11","Budapest","Percentage","Males","From 18 to 24 years",":",""
"2003","HU11","Budapest","Percentage","Females","From 18 to 24 years",":",""
"2003","HU12","Pest","Percentage","Total","From 18 to 24 years",":",""
"2003","HU12","Pest","Percentage","Males","From 18 to 24 years",":",""
"2003","HU12","Pest","Percentage","Females","From 18 to 24 years",":",""
"2003","HU10","Közép-Magyarország (NUTS 2013)","Percentage","Total","From 18 to 24 years","8.4","b"
"2003","HU10","Közép-Magyarország (NUTS 2013)","Percentage","Males","From 18 to 24 years","8.7","b"
"2003","HU10","Közép-Magyarország (NUTS 2013)","Percentage","Females","From 18 to 24 years","8.1","b"
"2003","HU2","Dunántúl","Percentage","Total","From 18 to 24 years","12.5","b"
"2003","HU2","Dunántúl","Percentage","Males","From 18 to 24 years","12.8","b"
"2003","HU2","Dunántúl","Percentage","Females","From 18 to 24 years","12.2","b"
"2003","HU21","Közép-Dunántúl","Percentage","Total","From 18 to 24 years","11.2","b"
"2003","HU21","Közép-Dunántúl","Percentage","Males","From 18 to 24 years","11.8","b"
"2003","HU21","Közép-Dunántúl","Percentage","Females","From 18 to 24 years","10.6","b"
"2003","HU22","Nyugat-Dunántúl","Percentage","Total","From 18 to 24 years","11.4","b"
"2003","HU22","Nyugat-Dunántúl","Percentage","Males","From 18 to 24 years","12.7","b"
"2003","HU22","Nyugat-Dunántúl","Percentage","Females","From 18 to 24 years","10.0","bu"
"2003","HU23","Dél-Dunántúl","Percentage","Total","From 18 to 24 years","15.2","b"
"2003","HU23","Dél-Dunántúl","Percentage","Males","From 18 to 24 years","14.1","b"
"2003","HU23","Dél-Dunántúl","Percentage","Females","From 18 to 24 years","16.3","b"
"2003","HU3","Alföld és Észak","Percentage","Total","From 18 to 24 years","14.0","b"
"2003","HU3","Alföld és Észak","Percentage","Males","From 18 to 24 years","15.1","b"
"2003","HU3","Alföld és Észak","Percentage","Females","From 18 to 24 years","12.8","b"
"2003","HU31","Észak-Magyarország","Percentage","Total","From 18 to 24 years","14.4","b"
"2003","HU31","Észak-Magyarország","Percentage","Males","From 18 to 24 years","14.2","b"
"2003","HU31","Észak-Magyarország","Percentage","Females","From 18 to 24 years","14.6","b"
"2003","HU32","Észak-Alföld","Percentage","Total","From 18 to 24 years","15.6","b"
"2003","HU32","Észak-Alföld","Percentage","Males","From 18 to 24 years","17.8","b"
"2003","HU32","Észak-Alföld","Percentage","Females","From 18 to 24 years","13.5","b"
"2003","HU33","Dél-Alföld","Percentage","Total","From 18 to 24 years","11.5","b"
"2003","HU33","Dél-Alföld","Percentage","Males","From 18 to 24 years","12.7","b"
"2003","HU33","Dél-Alföld","Percentage","Females","From 18 to 24 years","10.4","b"
"2003","MT","Malta","Percentage","Total","From 18 to 24 years","49.9","d"
"2003","MT","Malta","Percentage","Males","From 18 to 24 years","51.7","d"
"2003","MT","Malta","Percentage","Females","From 18 to 24 years","48.0","d"
"2003","MT0","Malta","Percentage","Total","From 18 to 24 years","49.9","d"
"2003","MT0","Malta","Percentage","Males","From 18 to 24 years","51.7","d"
"2003","MT0","Malta","Percentage","Females","From 18 to 24 years","48.0","d"
"2003","MT00","Malta","Percentage","Total","From 18 to 24 years","49.9","d"
"2003","MT00","Malta","Percentage","Males","From 18 to 24 years","51.7","d"
"2003","MT00","Malta","Percentage","Females","From 18 to 24 years","48.0","d"
"2003","NL","Netherlands","Percentage","Total","From 18 to 24 years","14.3","b"
"2003","NL","Netherlands","Percentage","Males","From 18 to 24 years","15.6","b"
"2003","NL","Netherlands","Percentage","Females","From 18 to 24 years","12.9","b"
"2003","NL1","Noord-Nederland","Percentage","Total","From 18 to 24 years","13.6","b"
"2003","NL1","Noord-Nederland","Percentage","Males","From 18 to 24 years","14.3","b"
"2003","NL1","Noord-Nederland","Percentage","Females","From 18 to 24 years","12.8","b"
"2003","NL11","Groningen","Percentage","Total","From 18 to 24 years","10.6","b"
"2003","NL11","Groningen","Percentage","Males","From 18 to 24 years","9.8","b"
"2003","NL11","Groningen","Percentage","Females","From 18 to 24 years","11.5","b"
"2003","NL12","Friesland (NL)","Percentage","Total","From 18 to 24 years","13.6","b"
"2003","NL12","Friesland (NL)","Percentage","Males","From 18 to 24 years","15.1","b"
"2003","NL12","Friesland (NL)","Percentage","Females","From 18 to 24 years","12.1","b"
"2003","NL13","Drenthe","Percentage","Total","From 18 to 24 years","18.7","b"
"2003","NL13","Drenthe","Percentage","Males","From 18 to 24 years","20.4","b"
"2003","NL13","Drenthe","Percentage","Females","From 18 to 24 years","16.7","bu"
"2003","NL2","Oost-Nederland","Percentage","Total","From 18 to 24 years","14.7","b"
"2003","NL2","Oost-Nederland","Percentage","Males","From 18 to 24 years","15.1","b"
"2003","NL2","Oost-Nederland","Percentage","Females","From 18 to 24 years","14.2","b"
"2003","NL21","Overijssel","Percentage","Total","From 18 to 24 years","12.5","b"
"2003","NL21","Overijssel","Percentage","Males","From 18 to 24 years","13.1","b"
"2003","NL21","Overijssel","Percentage","Females","From 18 to 24 years","11.8","b"
"2003","NL22","Gelderland","Percentage","Total","From 18 to 24 years","15.2","b"
"2003","NL22","Gelderland","Percentage","Males","From 18 to 24 years","16.3","b"
"2003","NL22","Gelderland","Percentage","Females","From 18 to 24 years","14.2","b"
"2003","NL23","Flevoland","Percentage","Total","From 18 to 24 years","19.1","b"
"2003","NL23","Flevoland","Percentage","Males","From 18 to 24 years","15.6","bu"
"2003","NL23","Flevoland","Percentage","Females","From 18 to 24 years","23.0","b"
"2003","NL3","West-Nederland","Percentage","Total","From 18 to 24 years","14.4","b"
"2003","NL3","West-Nederland","Percentage","Males","From 18 to 24 years","16.2","b"
"2003","NL3","West-Nederland","Percentage","Females","From 18 to 24 years","12.7","b"
"2003","NL31","Utrecht","Percentage","Total","From 18 to 24 years","10.0","b"
"2003","NL31","Utrecht","Percentage","Males","From 18 to 24 years","12.2","b"
"2003","NL31","Utrecht","Percentage","Females","From 18 to 24 years","8.0","b"
"2003","NL32","Noord-Holland","Percentage","Total","From 18 to 24 years","14.0","b"
"2003","NL32","Noord-Holland","Percentage","Males","From 18 to 24 years","14.7","b"
"2003","NL32","Noord-Holland","Percentage","Females","From 18 to 24 years","13.4","b"
"2003","NL33","Zuid-Holland","Percentage","Total","From 18 to 24 years","15.8","b"
"2003","NL33","Zuid-Holland","Percentage","Males","From 18 to 24 years","18.3","b"
"2003","NL33","Zuid-Holland","Percentage","Females","From 18 to 24 years","13.2","b"
"2003","NL34","Zeeland","Percentage","Total","From 18 to 24 years","18.0","b"
"2003","NL34","Zeeland","Percentage","Males","From 18 to 24 years","16.7","bu"
"2003","NL34","Zeeland","Percentage","Females","From 18 to 24 years","19.4","b"
"2003","NL4","Zuid-Nederland","Percentage","Total","From 18 to 24 years","13.8","b"
"2003","NL4","Zuid-Nederland","Percentage","Males","From 18 to 24 years","15.4","b"
"2003","NL4","Zuid-Nederland","Percentage","Females","From 18 to 24 years","12.1","b"
"2003","NL41","Noord-Brabant","Percentage","Total","From 18 to 24 years","13.6","b"
"2003","NL41","Noord-Brabant","Percentage","Males","From 18 to 24 years","15.5","b"
"2003","NL41","Noord-Brabant","Percentage","Females","From 18 to 24 years","11.7","b"
"2003","NL42","Limburg (NL)","Percentage","Total","From 18 to 24 years","14.2","b"
"2003","NL42","Limburg (NL)","Percentage","Males","From 18 to 24 years","15.3","b"
"2003","NL42","Limburg (NL)","Percentage","Females","From 18 to 24 years","13.0","b"
"2003","AT","Austria","Percentage","Total","From 18 to 24 years","9.0",""
"2003","AT","Austria","Percentage","Males","From 18 to 24 years","8.3",""
"2003","AT","Austria","Percentage","Females","From 18 to 24 years","9.8",""
"2003","AT1","Ostösterreich","Percentage","Total","From 18 to 24 years","10.1",""
"2003","AT1","Ostösterreich","Percentage","Males","From 18 to 24 years","9.6",""
"2003","AT1","Ostösterreich","Percentage","Females","From 18 to 24 years","10.6",""
"2003","AT11","Burgenland (AT)","Percentage","Total","From 18 to 24 years",":","u"
"2003","AT11","Burgenland (AT)","Percentage","Males","From 18 to 24 years",":","u"
"2003","AT11","Burgenland (AT)","Percentage","Females","From 18 to 24 years",":","u"
"2003","AT12","Niederösterreich","Percentage","Total","From 18 to 24 years","7.9",""
"2003","AT12","Niederösterreich","Percentage","Males","From 18 to 24 years","7.1","u"
"2003","AT12","Niederösterreich","Percentage","Females","From 18 to 24 years","8.8","u"
"2003","AT13","Wien","Percentage","Total","From 18 to 24 years","12.6",""
